cijena,kvadratura,broj_soba,sprat,namjesten,stanje,vrsta_grijanja,adresa,kvadratura_balkona,godina_izgradnje,vrsta_poda,blindirana_vrata,internet,kablovska_tv,klima,lift,novogradnja,tel_prikljucak,uknjizeno_zk,plin,podrum_tavan,video_nadzor,ostava_spajz,alarm,nedavno_adaptiran
170000.0,89.0,4.0,4,Nenamješten,,Centralno (Plin),Gandijeva,0.0,1990-1999,Parket,False,False,False,False,False,False,False,True,False,False,False,True,False,False
650000.0,120.0,4.0,2,Nenamješten,,Centralno (Plin),"Podgaj, Sarajevo",0.0,,Parket,True,True,True,True,True,False,False,True,False,True,False,False,False,False
120000.0,83.0,3.0,Suteren,Nenamješten,Renoviran,Centralno (gradsko),SULEJMANA FILIPOVICA,5.0,1980-1989,Parket,True,True,True,False,False,False,True,True,True,True,False,True,False,True
122000.0,44.6,3.0,3,Nenamješten,Novogradnja,Centralno (Plin),,3.0,2020,,True,True,True,False,True,False,True,False,True,False,False,False,False,False
145000.0,55.0,2.0,Prizemlje,Nenamješten,Renoviran,Centralno (gradsko),Oslobodilaca Sarajeva,2.0,1980-1989,Laminat,True,False,False,False,False,False,False,True,False,False,False,False,False,True
176500.0,114.0,3.0,2,Nenamješten,,Centralno (gradsko),,6.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False
149000.0,89.0,3.0,5,Nenamješten,,Struja,Petra Tješića,5.0,2000-2009,Brodski,True,False,False,False,False,False,False,True,False,False,False,True,False,False
200000.0,56.0,2.0,4,Nenamješten,Renoviran,Centralno (gradsko),Salke Nazečića 1,0.0,2020,Parket,True,True,True,False,True,True,True,True,False,True,False,False,False,True
198000.0,66.0,3.0,1,Nenamješten,,Ostalo,Logavina,0.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False
120000.0,42.0,2.0,3,Nenamješten,,Plin,Vogošća,0.0,2020,Laminat,True,False,True,False,True,False,True,True,False,False,True,False,False,False
118500.0,43.0,3.0,7,Nenamješten,,Struja,,0.0,2020,Laminat,True,True,True,False,True,True,True,False,True,True,True,True,False,False
195000.0,36.0,1.0,Prizemlje,Nenamješten,,Struja,,0.0,2020,,False,False,False,False,False,False,False,True,False,False,False,False,False,False
312000.0,87.0,4.0,4,Nenamješten,,Centralno (gradsko),Trg djeca Dobrinje 10,4.0,1980-1989,Parket,True,True,True,False,False,False,True,True,False,True,False,True,False,False
210000.0,49.0,2.0,1,Nenamješten,Dobro stanje,Centralno (Plin),,4.0,2010,Parket,True,True,True,True,False,False,True,True,True,False,False,False,False,False
349000.0,112.0,4.0,5,Nenamješten,,Plin,Kranjčevićeva 7,10.0,2000-2009,Parket,True,True,True,True,False,False,True,True,True,False,False,False,False,False
65000.0,30.0,1.0,Suteren,Nenamješten,Renoviran,Struja,,0.0,,Laminat,True,True,True,False,False,False,False,True,False,False,False,False,False,True
200000.0,49.0,1.0,1,Nenamješten,,Plin,,3.0,1970-1979,Parket,True,True,True,False,False,False,True,True,True,True,False,True,False,False
250000.0,112.0,5.0,3,Nenamješten,,Centralno (gradsko),Alipasino polje,3.0,1970-1979,Parket,False,True,True,False,False,False,True,True,False,True,False,True,False,False
200000.0,64.0,2.0,Visoko prizemlje,Nenamješten,Za renoviranje,Centralno (gradsko),Adija Mulabegovica,3.0,1980-1989,Parket,True,True,True,False,True,False,True,True,False,True,False,True,False,False
195000.0,105.0,4.0,Visoko prizemlje,Nenamješten,,Ostalo,,8.0,,,False,False,False,False,True,False,False,True,False,True,False,True,False,False
73000.0,24.0,0.0,3,Nenamješten,Renoviran,Centralno (gradsko),Prvomajska,0.0,,Laminat,True,False,False,False,False,False,True,True,False,False,False,False,False,True
417000.0,72.0,3.0,1,Nenamješten,,Ostalo,Soukbunar,1.0,2020,Parket,True,True,True,True,True,True,True,True,False,True,True,True,True,False
365000.0,120.0,5.0,8,Nenamješten,,Centralno (Plin),Hifzi Bjelevca,0.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False
275000.0,73.0,3.0,Prizemlje,Nenamješten,,Struja,Hadži Idrizova,0.0,Prije 1950,Parket,False,True,True,False,False,False,True,True,False,True,False,True,False,False
275000.0,81.0,4.0,1,Nenamješten,,Struja,,8.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False
99000.0,33.0,1.0,1,Nenamješten,Renoviran,Centralno (Plin),Budakovići,0.0,1980-1989,Parket,True,False,False,False,False,False,False,True,True,False,False,True,False,True
170000.0,60.0,3.0,3,Nenamješten,,Plin,Jošanička,5.0,2000-2009,Laminat,False,True,True,True,False,False,True,True,True,True,False,False,False,False
375000.0,84.0,4.0,1,Nenamješten,Renoviran,Centralno (gradsko),,0.0,,Parket,True,True,False,True,True,False,True,True,False,False,False,False,False,True
160000.0,83.0,3.0,Suteren,Nenamješten,,Ostalo,,0.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False
199000.0,38.0,3.0,5,Nenamješten,,Drva,Fra Anđela Zvizdovića,0.0,1960-1969,Laminat,True,True,True,False,False,False,True,True,True,True,True,True,False,False
331000.0,121.0,4.0,2,Nenamješten,,Plin,ulica Skenderija,5.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False
175000.0,66.0,2.0,5,Nenamješten,,Centralno (gradsko),,0.0,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False
210000.0,55.0,2.0,3,Nenamješten,Renoviran,Centralno (gradsko),,0.0,,,True,True,True,False,True,False,True,True,False,True,False,False,False,True
260000.0,93.0,3.0,1,Nenamješten,,Plin,Adema Buće 3,4.0,,,True,True,True,True,True,False,False,True,False,False,True,False,False,False
133000.0,50.0,2.0,1,Nenamješten,,Centralno (Kotlovnica),Hadželi 159,0.0,,,True,False,True,True,False,False,True,True,False,False,False,False,False,False
200000.0,86.0,4.0,Prizemlje,Nenamješten,,Centralno (gradsko),Vahide Maglajlić,4.0,1980-1989,,True,True,True,False,False,False,True,True,False,True,False,True,False,False
882000.0,196.0,4.0,13,Nenamješten,Renoviran,Centralno (gradsko),Bosmal City Center,15.0,2020,Parket,True,True,True,False,True,True,True,True,False,False,False,True,False,True
806000.0,124.0,4.0,1,Nenamješten,Renoviran,Plin,Obala Maka Dizdara,8.0,,Parket,True,True,True,True,True,False,True,True,True,False,False,False,True,True
150000.0,63.0,3.0,5,Nenamješten,,Plin,Dobrinja,6.0,2020,,False,False,False,False,False,True,False,True,True,False,False,False,False,False
95226.0,27.0,1.0,1,Nenamješten,,Centralno (Plin),"Mihrivode, Stari grad",0.0,2020,Parket,True,True,True,True,False,True,False,True,True,True,False,True,True,False
295000.0,68.0,3.0,1,Nenamješten,,Centralno (Plin),Jaroslava Cernija 6,0.0,Prije 1950,Parket,False,False,False,False,False,False,False,True,False,True,False,False,False,False
200000.0,100.0,4.0,1,Nenamješten,Renoviran,Struja,,10.0,2015,Parket,False,False,False,False,False,False,False,True,False,True,False,True,False,True
449000.0,119.0,3.0,3,Nenamješten,,Plin,Titova,6.0,,,False,False,False,False,False,False,False,True,True,False,False,False,False,False
93000.0,33.0,0.0,17,Nenamješten,,Centralno (gradsko),"Bosanska, Sarajevo",0.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False
475000.0,100.0,4.0,2,Nenamješten,Renoviran,Centralno (Plin),Obala Kulina bana,2.0,Prije 1950,Parket,True,True,True,False,False,False,True,True,True,False,False,True,False,True
350000.0,110.0,4.0,2,Nenamješten,,Centralno (gradsko),,0.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False
990000.0,240.0,5.0,Visoko prizemlje,Nenamješten,,Centralno (Plin),Obala Isa bega Ishakovića,0.0,,Parket,False,True,True,False,False,False,True,True,True,True,True,True,True,False
450000.0,120.0,3.0,1,Nenamješten,,Centralno (gradsko),Husrefa Redžića,32.0,1980-1989,Parket,False,True,True,False,True,False,True,True,False,True,False,True,False,False
263200.0,56.0,3.0,1,Nenamješten,,Centralno (Plin),Breka,4.0,2020,Parket,True,True,True,True,False,True,True,True,True,False,True,False,True,False
143910.0,41.0,2.0,1,Nenamješten,,Centralno (Plin),"Mihrivode, Stari grad",0.0,2020,Parket,True,True,True,True,True,True,True,True,True,False,True,True,True,False
170000.0,59.0,2.0,2,Nenamješten,,Drva,,0.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False
125000.0,30.0,1.0,5,Nenamješten,,Plin,,0.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False
100000.0,40.0,1.0,1,Nenamješten,,Centralno (gradsko),Trg Barcelone 4,3.0,,,False,True,True,False,False,False,True,True,True,False,False,True,False,False
400000.0,150.0,5.0,2,Nenamješten,Renoviran,Ostalo,"Dobrinja, C5",17.0,1980-1989,Laminat,True,True,True,False,False,False,True,True,True,True,False,False,False,True
173000.0,56.0,2.0,4,Nenamješten,,Centralno (Plin),Maršala Tita,0.0,,,True,True,True,False,False,False,True,True,True,False,False,True,False,False
182000.0,53.0,2.0,8,Nenamješten,Dobro stanje,Centralno (gradsko),,0.0,,,True,True,True,True,True,False,True,True,False,True,False,True,False,False
219000.0,51.0,2.0,2,Polunamješten,Novogradnja,Ostalo,Džemala Bijedića,0.0,2020,Parket,True,True,True,True,True,False,True,False,False,False,False,False,False,False
441000.0,90.0,3.0,3,Polunamješten,Renoviran,Centralno (gradsko),Bolnička,0.0,,Parket,True,True,True,False,True,False,True,True,False,False,False,False,False,True
280000.0,75.0,3.0,Visoko prizemlje,Polunamješten,Dobro stanje,Centralno (gradsko),Ismeta Mujezinovića  4,5.0,1980-1989,Parket,True,True,True,False,False,False,True,True,True,True,False,True,False,False
600000.0,98.0,3.0,1,Polunamješten,Dobro stanje,Plin,,0.0,,Parket,True,True,True,True,True,False,True,True,False,False,False,False,True,False
274000.0,67.0,2.0,2,Polunamješten,,Centralno (gradsko),Nedima Filipovića,5.0,2000-2009,Parket,True,True,True,False,True,True,True,True,False,True,False,True,False,False
143000.0,48.0,1.0,Prizemlje,Polunamješten,Renoviran,Centralno (gradsko),Trg sabora Bosanskog,0.0,1980-1989,Laminat,False,False,False,False,False,False,False,False,False,False,False,False,False,False
159000.0,33.0,1.0,1,Polunamješten,Za renoviranje,Struja,Budzak 16,4.0,1960-1969,Parket,True,True,True,False,False,False,True,True,False,False,False,True,False,False
380000.0,96.0,3.0,Prizemlje,Polunamješten,,Centralno (Plin),Nusreta Fazlibegovica,10.0,1980-1989,Parket,False,True,True,False,False,False,True,True,True,True,False,True,False,False
250000.0,101.0,3.0,3,Polunamješten,Novogradnja,Plin,"Triglavska 51, Hrasno Brdo",0.0,2010,Parket,True,True,True,False,False,False,True,True,True,False,False,False,False,False
120000.0,43.0,1.0,3,Polunamješten,Dobro stanje,Plin,,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
385000.0,105.0,3.0,2,Polunamješten,,Centralno (Plin),Hiseta,0.0,Prije 1950,Parket,False,True,True,False,False,False,True,True,True,True,False,True,False,False
219500.0,71.0,3.0,4,Polunamješten,,Centralno (gradsko),Ramiza Jašara,6.0,2010,Parket,True,True,True,True,True,True,True,True,False,True,True,True,False,False
273000.0,66.6,3.0,2,Polunamješten,Dobro stanje,Centralno (Plin),,0.0,2010,Parket,True,True,True,False,False,True,True,True,True,False,False,False,False,False
249000.0,75.0,3.0,4,Polunamješten,Dobro stanje,Centralno (gradsko),Adija Mulabegovića,6.0,1980-1989,Parket,True,True,True,False,True,False,True,True,False,True,False,True,False,False
231150.0,69.0,3.0,5,Polunamješten,,Centralno (Plin),Blažujski drum,0.0,2010,Parket,True,True,True,True,True,True,True,True,True,False,False,True,False,False
406744.0,104.0,5.0,Prizemlje,Polunamješten,Renoviran,Centralno (gradsko),Avde Hume 2,6.0,,Parket,True,True,False,False,False,False,True,True,False,False,False,True,False,True
120000.0,43.0,1.5,11,Polunamješten,,Centralno (gradsko),Bosanska,0.0,,Parket,False,False,False,False,True,False,False,True,False,False,False,False,False,False
138500.0,57.6,3.0,Prizemlje,Polunamješten,Renoviran,Plin,,0.0,,Brodski,True,False,True,False,False,False,True,True,True,True,False,True,False,False
210000.0,65.0,2.0,3,Polunamješten,,Centralno (Plin),,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
210000.0,51.0,2.0,3,Polunamješten,Renoviran,Struja,Kemala Kapetanovica,3.0,1970-1979,Parket,True,True,True,False,False,False,True,True,True,True,False,False,False,False
240000.0,80.0,3.0,5,Polunamješten,Novogradnja,Struja,,0.0,2020,,True,True,True,True,True,False,True,True,False,False,True,False,False,False
218000.0,54.0,2.0,3,Polunamješten,Renoviran,Struja,,3.0,,Parket,True,True,True,False,False,False,False,True,False,True,False,False,False,False
249000.0,51.0,2.0,Visoko prizemlje,Polunamješten,,Centralno (gradsko),,0.0,,Laminat,True,True,True,False,False,False,True,True,False,True,False,False,False,False
317000.0,89.0,4.0,7,Polunamješten,,Centralno (gradsko),Teheranski trg,3.5,1980-1989,Ostalo,True,True,True,True,True,False,True,True,False,True,False,True,False,False
234500.0,68.0,3.0,6,Polunamješten,Za renoviranje,Centralno (gradsko),Džemala Bijedića,4.0,1970-1979,Parket,True,False,False,False,True,False,False,False,False,False,False,True,False,False
119000.0,35.0,1.5,9,Polunamješten,Renoviran,Centralno (gradsko),,3.0,2015,Parket,True,True,True,False,True,True,True,True,False,False,False,False,False,True
399000.0,85.0,3.0,1,Polunamješten,Dobro stanje,Centralno (gradsko),Zmaja od Bosne,0.0,,Parket,True,True,True,False,True,False,False,True,False,False,False,True,False,False
219500.0,71.0,3.0,4,Polunamješten,,Centralno (gradsko),Ramiza Jašara,0.0,,Parket,False,True,True,False,False,True,True,True,False,False,False,True,False,False
200000.0,66.4,3.0,3,Polunamješten,Dobro stanje,Plin,,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
480000.0,120.0,4.0,2,Polunamješten,,Centralno (Plin),Skenderija,0.0,Prije 1950,Parket,True,False,True,True,False,False,True,True,True,True,False,True,False,False
125000.0,42.0,2.0,Prizemlje,Polunamješten,Renoviran,Struja,,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
240000.0,76.0,3.0,7,Polunamješten,,Plin,Nikole Šopa,5.0,,Parket,True,False,True,True,True,False,True,True,True,False,True,False,False,False
159990.0,92.0,4.0,4,Polunamješten,,Struja,Čamila Marića,0.0,1990-1999,Parket,False,True,True,False,False,False,True,True,False,True,False,True,False,False
140000.0,39.0,2.0,5,Polunamješten,,Ostalo,,0.0,,Parket,True,True,True,True,True,True,True,True,False,False,False,False,True,False
241000.0,60.0,3.0,3,Polunamješten,,Plin,Halida Kajtaza,0.0,,,True,True,True,False,True,False,False,True,False,True,False,False,False,False
230000.0,56.0,2.0,8,Polunamješten,Renoviran,Centralno (gradsko),,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
149900.0,54.0,2.0,Suteren,Polunamješten,Renoviran,Centralno (gradsko),Prvomajska,0.0,,Parket,True,True,True,False,False,False,False,True,False,False,False,True,False,True
159000.0,59.0,2.0,Visoko prizemlje,Polunamješten,,Centralno (Plin),Humska,0.0,,Parket,True,True,True,False,False,False,True,True,True,False,False,False,False,False
273000.0,67.0,3.0,2,Polunamješten,,Centralno (Plin),Branilaca Šipa,0.0,,Parket,True,True,True,False,False,False,True,True,True,False,False,False,False,False
330000.0,89.0,4.0,7,Polunamješten,Renoviran,Centralno (gradsko),Teheranski trg,0.0,,Parket,True,True,True,True,True,False,True,True,False,False,False,True,False,True
175000.0,52.0,2.0,1,Polunamješten,Novogradnja,Centralno (Plin),,5.0,,Parket,True,True,True,True,False,False,True,True,True,False,False,False,False,False
110000.0,36.0,2.0,Prizemlje,Polunamješten,,Centralno (Plin),Dobojska,0.0,,Laminat,False,True,True,False,False,False,True,True,True,False,False,False,False,False
450000.0,74.0,3.0,1,Polunamješten,Renoviran,Plin,Hamdije Kreševljakovića,0.0,,Parket,True,True,True,False,False,False,True,True,True,True,True,False,False,True
210000.0,76.0,2.0,1,Polunamješten,Renoviran,Centralno (gradsko),Paromlinska,0.0,,Parket,True,True,True,False,False,False,True,True,True,False,False,True,False,True
628300.0,122.0,4.0,1,Polunamješten,Renoviran,Centralno (Plin),Sutjeska,0.0,,Parket,True,True,True,False,False,False,True,True,True,False,False,False,False,True
221000.0,88.0,3.0,4,Polunamješten,,Centralno (gradsko),Hamdije Kapidžića,0.0,1980-1989,Parket,True,True,True,True,False,False,False,True,False,True,False,False,False,False
170000.0,47.0,2.0,4,Polunamješten,Parcijalno renoviran,Centralno (gradsko),Trg ZAVNOBIH-a,4.0,1980-1989,Parket,True,True,True,False,True,False,True,True,False,True,True,True,False,False
278500.0,72.0,4.0,4,Polunamješten,Renoviran,Centralno (Plin),Safvet Bega Bašagića,0.0,,Parket,True,True,True,True,False,False,True,True,True,False,False,True,False,True
158000.0,58.0,2.0,10,Polunamješten,,Centralno (gradsko),,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348000.0,79.0,3.0,4,Polunamješten,Renoviran,Centralno (gradsko),,5.0,1980-1989,Parket,True,True,True,False,False,False,True,True,False,True,False,False,False,True
289000.0,72.0,3.0,2,Polunamješten,,Plin,Hadži Idrizova,0.0,1970-1979,Parket,False,True,True,False,False,False,True,True,True,False,False,True,False,False
130000.0,50.0,2.0,2,Polunamješten,,Struja,Uglješe  Uzelca,3.0,2010,Parket,True,True,True,True,False,True,True,True,False,False,True,False,False,False
258000.0,70.0,2.0,1,Polunamješten,Renoviran,Plin,Dr. Mustafe Pintola,2.0,2000-2009,Parket,True,True,True,True,True,False,True,True,True,False,False,False,False,True
245000.0,80.0,4.0,13,Polunamješten,Novogradnja,Centralno (gradsko),Dr.Silve Rizvanbegović,0.0,,Parket,True,True,True,True,True,False,True,True,False,False,False,False,False,False
159000.0,56.0,2.0,2,Polunamješten,Dobro stanje,Centralno (gradsko),,0.0,,Parket,True,True,True,False,True,False,True,True,False,True,False,False,False,False
329000.0,79.0,3.0,2,Polunamješten,Dobro stanje,Centralno (gradsko),,5.0,1970-1979,Laminat,True,True,True,True,False,False,True,True,False,False,False,True,False,False
233000.0,52.0,2.0,4,Polunamješten,Renoviran,Struja,Muvekita,5.0,,Parket,True,True,True,True,False,False,True,True,False,False,False,False,True,True
460000.0,76.0,4.0,2,Polunamješten,Renoviran,Centralno (gradsko),Hakije kulenovića,64.0,,Parket,True,True,True,True,True,False,True,True,False,True,False,False,False,True
206000.0,60.0,2.0,Prizemlje,Polunamješten,,Centralno (gradsko),,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
165000.0,57.0,2.0,2,Polunamješten,,Plin,Voje Dimitrijevića,0.0,1980-1989,Laminat,False,True,True,False,False,False,True,True,False,False,False,True,False,False
135000.0,48.0,2.0,Visoko prizemlje,Polunamješten,Renoviran,Ostalo,,0.0,,Laminat,True,True,True,False,False,False,True,True,False,True,False,False,False,True
125000.0,31.0,0.0,13,Polunamješten,,Centralno (Kotlovnica),Stupska,2.0,,Parket,True,True,True,True,True,False,True,True,False,False,False,False,False,False
275000.0,77.0,3.0,1,Polunamješten,Dobro stanje,Centralno (Plin),,0.0,1980-1989,,True,True,True,False,False,False,False,True,True,True,False,False,False,False
181000.0,54.0,2.0,5,Polunamješten,Dobro stanje,Centralno (Plin),,0.0,,,True,True,True,False,False,False,False,True,False,False,False,True,False,False
480000.0,96.0,3.0,1,Polunamješten,Renoviran,Struja,Hamdije Kreševljakovića,0.0,,Parket,True,True,True,True,True,False,True,True,False,True,False,True,False,True
135000.0,48.0,3.0,Prizemlje,Polunamješten,Renoviran,Ostalo,Rajlovacka cesta,0.0,,Laminat,True,True,True,False,False,False,True,True,False,True,False,False,False,True
170000.0,52.0,2.0,2,Polunamješten,Parcijalno renoviran,Struja,Bosanskih Gazija,0.0,1980-1989,Parket,True,True,True,False,False,False,True,True,False,True,False,False,False,False
350000.0,73.94,3.0,1,Polunamješten,,Plin,Skenderija 30,2.5,,,False,True,True,False,False,False,True,True,True,True,False,True,False,False
194000.0,57.0,2.0,19,Polunamješten,,Centralno (gradsko),,8.0,1980-1989,Parket,True,True,True,True,True,False,True,True,False,True,True,True,True,False
139900.0,56.0,2.0,5,Polunamješten,Dobro stanje,Struja,Omladinska,5.0,,Parket,True,True,True,False,False,False,True,True,False,True,False,True,False,False
120000.0,70.0,3.0,5,Polunamješten,,Plin,Dabrobosanska,2.0,2010,Laminat,True,True,True,False,True,False,True,True,True,False,False,False,False,False
227500.0,65.0,3.0,3,Polunamješten,Renoviran,Plin,Pejton,0.0,1980-1989,Laminat,True,True,True,False,False,False,True,True,True,False,False,False,False,True
265000.0,51.0,2.0,1,Polunamješten,,Centralno (Plin),Kalemova,5.0,,,True,True,True,True,True,False,True,True,True,False,False,True,False,False
230000.0,70.0,3.0,1,Polunamješten,Renoviran,Centralno (gradsko),Trg međunarodnog prijateljstva,6.0,,Parket,True,True,True,False,True,False,True,True,False,True,False,True,False,True
250000.0,66.0,2.0,2,Polunamješten,Za renoviranje,Plin,Branislava Đurđeva,0.0,,Brodski,False,True,True,False,False,False,True,True,True,True,False,True,False,False
229000.0,75.0,4.0,6,Polunamješten,Dobro stanje,Centralno (gradsko),,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
516000.0,132.0,4.0,1,Polunamješten,Dobro stanje,Centralno (Plin),Titova,0.0,,Parket,False,True,True,False,False,False,True,False,False,False,False,True,False,False
150000.0,36.0,1.0,11,Polunamješten,Renoviran,Centralno (gradsko),,0.0,,,True,False,False,False,True,False,True,True,False,False,False,False,False,False
210000.0,70.0,3.0,3,Polunamješten,Renoviran,Centralno (gradsko),,6.0,1980-1989,Parket,True,True,True,False,False,False,True,True,False,False,False,False,False,False
320000.0,63.0,2.0,1,Polunamješten,,Centralno (Plin),Obala Maka Dizdara,0.0,Prije 1950,Parket,False,True,True,False,False,False,True,True,True,True,False,True,False,False
210000.0,52.0,2.0,1,Polunamješten,,Centralno (Plin),Prijepoljčeva,5.0,1960-1969,Laminat,True,True,True,False,False,False,True,True,True,True,False,True,False,False
260000.0,112.0,5.0,3,Polunamješten,,Centralno (gradsko),Trg ZavnoBIH-a,0.0,1970-1979,Parket,True,False,False,False,False,False,False,False,False,False,False,True,False,False
280000.0,79.0,3.0,7,Polunamješten,,Centralno (Plin),Hifzi Bjelevca,0.0,2000-2009,Parket,True,True,True,True,True,False,True,True,True,False,False,False,False,False
200000.0,58.0,3.0,Visoko prizemlje,Polunamješten,Renoviran,Centralno (Plin),Adžemovića,0.0,,Parket,False,True,True,False,False,False,False,False,False,False,False,False,False,True
393855.0,119.0,4.0,8,Polunamješten,,Centralno (Plin),24. juni,0.0,2020,Parket,True,True,True,True,True,True,True,False,True,False,False,True,False,False
139000.0,49.0,3.0,Prizemlje,Polunamješten,Dobro stanje,Struja,,0.0,,,False,False,False,False,False,False,True,True,False,False,False,False,False,False
189900.0,53.0,2.0,Visoko prizemlje,Polunamješten,Za renoviranje,Centralno (gradsko),Grbavička,3.0,1970-1979,Parket,True,True,True,False,False,False,True,True,False,True,False,True,False,False
850080.0,176.0,5.0,1,Polunamješten,,Centralno (Plin),Husinjska,0.0,2020,Parket,True,True,True,True,False,True,True,True,True,False,True,True,True,False
299000.0,82.0,3.0,1,Polunamješten,Renoviran,Centralno (Plin),Avde Smajlovica,6.0,1980-1989,,True,False,False,False,False,False,False,True,False,True,False,False,False,True
250000.0,66.0,3.0,2,Polunamješten,,Centralno (Plin),Branislaca Đurđeva,0.0,,Brodski,True,True,True,False,False,False,True,True,True,False,False,True,False,False
370000.0,155.0,5.0,3,Polunamješten,,Centralno (Plin),Huremuša,8.0,,Parket,False,False,False,False,False,False,False,True,True,True,False,True,True,False
209000.0,76.0,3.0,14,Polunamješten,Za renoviranje,Centralno (gradsko),,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100000.0,53.0,2.0,2,Polunamješten,,Plin,"Ohridska 23, Sarajevo",0.0,,Parket,True,False,False,False,False,False,False,True,True,False,False,False,False,False
195000.0,58.0,2.0,16,Polunamješten,Dobro stanje,Centralno (gradsko),Antuna Branka Šimića,0.0,1970-1979,Parket,True,True,True,False,True,False,True,True,False,False,False,True,False,False
195000.0,57.0,3.0,8,Polunamješten,,Centralno (Kotlovnica),Stupska,6.0,2015,Parket,True,True,True,True,True,False,False,True,False,False,False,False,False,False
138710.0,53.35,1.5,2,Polunamješten,,Struja,Uglješe Uzelca,53.35,2020,Parket,True,True,True,True,False,True,True,True,False,False,False,False,False,False
229500.0,70.0,3.0,1,Polunamješten,Renoviran,Centralno (gradsko),,6.0,1980-1989,Parket,True,True,True,False,True,False,True,True,False,True,False,True,False,True
174000.0,72.0,3.0,Visoko prizemlje,Polunamješten,Dobro stanje,Centralno (gradsko),Trg Nezavisnosti,4.0,1980-1989,Parket,True,False,True,False,True,False,False,True,False,True,False,True,False,False
165000.0,52.0,2.0,5,Polunamješten,Dobro stanje,Centralno (gradsko),,0.0,,Parket,False,True,True,True,False,False,True,True,False,False,False,False,False,False
237000.0,72.0,3.0,1,Polunamješten,Renoviran,Centralno (gradsko),Ive Andrića,0.0,1980-1989,Laminat,True,False,False,False,True,False,False,True,True,True,False,False,False,True
155000.0,49.0,2.0,4,Polunamješten,Renoviran,Plin,Bosanskih gazija,4.0,,,False,False,False,False,False,False,True,True,True,False,False,True,False,True
215000.0,84.0,3.0,4,Polunamješten,,Centralno (Plin),Pejton,5.0,,Parket,True,False,False,False,False,True,False,True,False,True,False,False,False,False
185000.0,61.0,3.0,Visoko prizemlje,Polunamješten,Dobro stanje,Centralno (gradsko),Grada Bakua,4.0,1980-1989,Parket,True,True,True,False,False,False,True,True,False,True,False,False,False,False
349000.0,102.0,4.0,3,Polunamješten,Renoviran,Centralno (Plin),Gazi Hasan - paše,4.0,2010,Parket,True,True,True,False,True,True,True,True,True,False,False,False,False,True
265000.0,81.0,4.0,1,Polunamješten,Renoviran,Struja,Andreja Andrejevica,6.0,,Parket,True,True,True,False,False,False,True,True,False,False,False,True,False,True
175000.0,52.0,2.0,1,Polunamješten,Dobro stanje,Centralno (Plin),,6.0,2010,Parket,True,True,True,False,False,True,True,True,True,False,True,False,False,False
270000.0,125.0,4.0,7,Polunamješten,,Plin,,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
153000.0,62.0,3.0,5,Polunamješten,,Centralno (Kotlovnica),,4.0,1980-1989,Parket,True,True,True,False,False,False,True,True,False,True,True,False,False,False
304155.0,67.0,3.0,Suteren,Polunamješten,Novogradnja,Plin,Kromolj,0.0,2020,Parket,True,False,False,True,True,False,False,False,True,False,False,False,False,False
184900.0,63.0,3.0,3,Polunamješten,,Centralno (gradsko),,1.0,1980-1989,Parket,True,True,True,False,False,False,True,True,False,True,False,True,False,False
235000.0,101.0,3.0,2,Polunamješten,,Plin,Franjevačka 1,0.0,,Brodski,True,True,True,False,False,False,True,True,True,True,False,True,False,False
120000.0,56.0,2.0,Suteren,Polunamješten,,Plin,Humska 630,0.0,2010,Parket,True,True,True,False,False,False,True,True,True,True,False,False,False,False
380000.0,121.0,4.0,2,Polunamješten,,Struja,Skenderija 40,0.0,,Parket,True,True,True,False,False,False,True,True,False,True,False,True,False,False
259650.0,57.0,2.0,1,Polunamješten,Novogradnja,Plin,Kromolj,0.0,2020,Parket,True,False,False,True,True,False,False,False,True,False,False,False,False,False
184000.0,72.0,3.0,3,Polunamješten,Parcijalno renoviran,Centralno (gradsko),Trg ZAVNOBIH-a,0.0,,Parket,True,False,True,False,False,False,True,True,False,False,False,False,False,False
255000.0,75.0,3.0,4,Polunamješten,,Centralno (gradsko),Adija Mulabegovića,4.0,1980-1989,Parket,True,True,True,False,False,False,True,True,False,False,False,True,False,False
